code,species,laboratory_species,Ciprofloxacin,Cefepime,Meropenem,Piperacillin-Tazobactam,Cotrimoxazole,Ceftazidime,Levofloxacin,Colistin,Tobramycin,Ceftriaxone,Imipenem,Amikacin,Tigecycline,Clindamycin,Amoxicillin-Clavulanic acid,Amoxicillin,Posaconazole,Itraconazole,Voriconazole,Caspofungin,Amphotericin B,Penicillin,Vancomycin,Ertapenem,Metronidazole,Moxifloxacin,Rifampicin,Erythromycin,Fluconazole,Anidulafungin,5-Fluorocytosine,Micafungin,Ampicillin-Amoxicillin,Norfloxacin,Fosfomycin-Trometamol,Cefpodoxime,Chloramphenicol,Aminoglycosides,Quinolones,Daptomycin,Teicoplanin,Linezolid,Gentamicin,Gentamicin_high_level,Nitrofurantoin,Cefuroxime,Meropenem_without_meningitis,Meropenem_with_meningitis,Fosfomycin,Aztreonam,Cefazolin,Tetracycline,Fusidic acid,Oxacillin,Clarithromycin,Isoniazid_.1mg-l,Streptomycin,Rifampicin_1mg-l,Ethambutol_5mg-l,Pyrazinamide,Azithromycin,Cefixime,Doxycycline,Mupirocin,Vancomycin_GRD,Teicoplanin_GRD,Cefoxitin_screen,Ceftarolin,Ticarcillin-Clavulan acid,Penicillin_with_endokarditis,Penicillin_without_meningitis,Penicillin_without_endokarditis,Penicillin_with_pneumonia,Penicillin_with_other_infections,Penicillin_with_meningitis,Meropenem_with_pneumonia,Minocycline,Cefuroxime.1,Amoxicillin-Clavulanic acid_uncomplicated_HWI,Ceftazidime-Avibactam,Ceftolozane-Tazobactam,Ampicillin-Sulbactam,Ceftobiprole,Bacitracin,Isoniazid_.4mg-l,Strepomycin_high_level,Isavuconazole
418e0d58-cba6-4d75-a9aa-f33258a083c4_MALDI1,MIX!Propionibacterium acidifaciens,Propionibacterium species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73b277d5-c096-44b5-83c8-e37fb79f4496_MALDI1,MIX!Acinetobacter baumannii,Acinetobacter baumannii (Carbapenemase produzierend),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95940907-fb37-45ad-88a7-7d8eca3f8e85_MALDI1,MIX!Acinetobacter baumannii,Acinetobacter baumannii (Carbapenemase produzierend),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be225639-d2e9-48ed-ad96-3cf5f9427e12_MALDI1,MIX!Acinetobacter baumannii,Acinetobacter baumannii (Carbapenemase produzierend),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072a91df-12fa-4226-8d08-0eca2a6c7e7e_MALDI1,MIX!Lactobacillus crispatus,Lactobacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f204a8-be2d-4380-ae65-e42b1c125238_MALDI1,MIX!Streptococcus agalactiae,Streptococcus agalactiae (Serogruppe B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65584588-d204-41c7-ae83-60b92f7c8777_MALDI1,MIX!Rothia mucilaginosa,Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370d1ffc-5778-43fd-b1bf-7f61e8235c90_MALDI1,MIX!Pseudomonas aeruginosa,Pseudomonas aeruginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ca532aa-5d51-4877-837d-4daefbfd7991_MALDI1,MIX!Klebsiella pneumoniae,Klebsiella pneumoniae,S,S,S,S,S,S,S,S,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
0d9cea44-35a9-45c1-8503-d394d80daf6e_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a7140d6-1fca-45ef-8a8a-6fab37561c38_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959f2abf-f39d-4f7f-91c2-fc874a4d22d4_MALDI1,MIX!Neisseria sicca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90127695-c717-4fd5-a0fd-c80c7d8902f2_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cfd1560-6930-4ecc-b250-7c73025c943f_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44bbc204-5113-42fe-a409-3fb6eb09b426_MALDI1,MIX!Staphylococcus aureus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db24e341-1b2a-4eaa-8885-06af3726b21a_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372b24c-e365-4048-88b1-63d384cb3cbc_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30b6363e-2032-436d-b80e-133e7d8c9c02_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87deeea-120b-4cb7-9ef2-dcadb23f33cd_MALDI1,MIX!Actinomyces turicensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895ec357-3d04-4b3e-a9ec-856d98b4d4ff_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a9f5de9-a71b-43c0-892d-85be5bc5db2c_MALDI1,MIX!Actinomyces radingae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942cc5f4-8aae-4934-8e09-10e3a2b7a5bd_MALDI1,MIX!Bifidobacterium adolescentis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e961e8a-6ee6-46bc-a7fb-6e0320aefeb4_MALDI1,MIX!Veillonella parvula,Veillonella species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79e4cd47-38d6-4d9f-a036-3d213711d616_MALDI1,MIX!Bifidobacterium adolescentis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c23bc01b-6c2a-4cda-9513-2363907b909d_MALDI1,MIX!Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c69238a9-9ef4-46eb-bd65-18d70e36dba9_MALDI1,MIX!Klebsiella pneumoniae,Klebsiella pneumoniae,S,S,S,S,S,S,S,S,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,-,,-,,-,-,-,-,-,,,-,-,-,,-,,,-,
39f4b447-fe36-4d9c-b665-4f5dd4c48b97_MALDI1,MIX!Enterobacter cloacae,Enterobacter cloacae-Gruppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26ec84cc-1c8a-41dc-b492-e027b3754e0b_MALDI1,MIX!Enterococcus faecium,Enterococcus faecium,-,-,-,-,S,-,S,-,-,-,R,-,-,-,-,I,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
a9ca2c64-4f2e-44b1-b0df-289b145a970c_MALDI1,MIX!Bacteroides vulgatus,Bacteroides vulgatus/dorei (B. fragilis-Gruppe),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e99051b-6f21-4818-aaf7-251719a29097_MALDI1,MIX!Aeromonas enteropelogenes,Aeromonas hydrophila / caviae,S,S,-,S,S,S,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
2361f506-e5a2-4acc-81ff-a4064d029254_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa037e64-bc76-4e4d-bf45-a5bd626ba376_MALDI1,MIX!Streptococcus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cd9c1d1-5d3f-47b8-a00f-ffe7317da752_MALDI1,MIX!Corynebacterium propinquum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b300b03d-bdb9-442b-949f-7c72fc5459e6_MALDI1,MIX!Streptococcus salivarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eb19d4a-1311-4924-ac6a-a1640b0a864c_MALDI1,MIX!Fusobacterium nucleatum,Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf24ee5f-c291-4a03-9556-00a8b6792d92_MALDI1,MIX!Gardnerella vaginalis,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091e30ad-b44f-461e-a64e-60767113e61e_MALDI1,MIX!Eikenella corrodens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b400cf59-e799-47a3-8184-0eb326c650de_MALDI1,MIX!Gardnerella vaginalis,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177efe8f-72aa-407a-abe4-8ffbae30b6b8_MALDI1,MIX!Lactobacillus iners,Lactobacillus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25d3dd61-d445-4663-b8fd-2f0fc006e21e_MALDI1,MIX!Fusobacterium nucleatum,Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71064f44-fd3c-4400-a99e-60752a292ed7_MALDI1,MIX!Fusobacterium nucleatum,Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70fcbe85-d010-4466-acd9-31661955d525_MALDI1,MIX!Klebsiella pneumoniae,Klebsiella pneumoniae,S,S,S,S,S,S,S,S,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,S,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
ab899fef-0566-425a-b67c-49cd65acce6e_MALDI1,MIX!Enterobacter cloacae,Enterobacter cloacae-Gruppe,S,S,S,S,S,S,S,S,S,S,S,S,-,-,R,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
5e09adcd-9698-481a-bf45-2fbc531d41f1_MALDI1,MIX!Neisseria bacilliformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446553c-bf79-4dd5-9bd7-3e003105d31e_MALDI1,MIX!Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16132dae-cc20-4f99-92aa-8c7c388f07ce_MALDI1,MIX!Lelliottia amnigena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbbc888e-f3b3-4e32-8e45-bc955486f0ca_MALDI1,MIX!Actinotignum schaalii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02cf98f6-2f88-4cd8-ac99-b203aebbf322_MALDI1,MIX!Enterobacter cloacae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6981e47-d105-4317-9d32-f300cdc19772_MALDI1,MIX!Haemophilus parainfluenzae,Haemophilus parainfluenzae,-,-,-,-,-,-,S,-,-,S,-,-,-,-,R,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,-,,-,,-,-,-,-,-,,,-,-,-,,-,,,-,
2168083a-4dd7-4fdb-9326-ba40ba8a5f92_MALDI1,MIX!Corynebacterium striatum,Corynebacterium striatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253a4385-ad84-4080-a970-6fd7975c6623_MALDI1,MIX!Streptococcus agalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da1d5914-e66e-4811-8963-f8d7171403ce_MALDI1,MIX!Enterococcus faecalis,Enterococcus faecalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ed025d-90dc-453e-b9ba-0e4181eae9b4_MALDI1,MIX!Propionibacterium acnes,Propionibacterium acnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0026a373-3d29-4c96-8c97-e8fa4ea986aa_MALDI1,MIX!Haemophilus influenzae,Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc908ad-5dc4-4a13-bc25-a16151eeaa79_MALDI1,MIX!Haemophilus influenzae,Haemophilus influenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8894fd27-f86f-4c61-ae73-9b3eee3dc091_MALDI1,MIX!Neisseria mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8aff4dd-635e-4295-943a-d5897966b8e6_MALDI1,MIX!Haemophilus haemolyticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517d6ef2-332d-4040-bac1-a228e3661543_MALDI1,MIX!Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792c122-80a7-4c90-b58f-c21f5e6fb1c2_MALDI1,MIX!Enterobacter cloacae,Enterobacter cloacae-Gruppe,S,S,S,S,S,S,S,S,S,S,S,S,-,-,R,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,,-,-,-,-,-,,,,-,-,,,,,,-
de342c2d-ab9e-4d33-a9fc-71b92f713182_MALDI1,MIX!Pseudomonas koreensis,Pseudomonas species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826c411b-fdb6-444e-96c9-79bba69aa117_MALDI1,MIX!Klebsiella pneumoniae,Klebsiella pneumoniae,S,S,S,S,S,S,S,S,S,S,S,S,-,-,S,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,,-,-,-,-,-,,,,-,-,,,,,,-
b8f9a4a5-2553-4247-9157-988d5678525a_MALDI1,MIX!Aeromonas caviae,Aeromonas hydrophila / caviae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e486c2-a78a-4416-90fe-85dc3c3f3005_MALDI1,MIX!Gardnerella vaginalis,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a12aa016-5c45-48ab-8c86-01f56d757d8a_MALDI1,MIX!Neisseria macacae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b61ab6c-323e-4595-994d-fa312784f03a_MALDI1,MIX!Haemophilus influenzae,Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,,-,-,-,-,-,,,-,,,,,,-,,-
bbc247b5-8c2d-4955-b99d-c11eafc80514_MALDI1,MIX!Rothia mucilaginosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d009055-1670-4740-852c-1cd0d1995344_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071e86e4-b670-493b-bef7-94d558543e60_MALDI1,MIX!Haemophilus parainfluenzae,Haemophilus parainfluenzae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb1363d8-6612-44fa-a483-f2cf7c8c16be_MALDI1,MIX!Lactobacillus paracasei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158bbad-c56a-45bf-a4aa-5aec450b3dfb_MALDI1,MIX!Kluyvera georgiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484f4a6d-bee8-4fcc-baa0-047337f09e8a_MALDI1,MIX!Klebsiella pneumoniae,Klebsiella pneumoniae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b7ea2d3-44ca-47cc-b2f0-e9a6cae1a703_MALDI1,MIX!Bifidobacterium breve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4e7f901-b7da-463e-b952-5aa7731ee213_MALDI1,MIX!Gardnerella vaginalis,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29dce8b-6530-410d-adaa-784a1713073b_MALDI1,MIX!Streptococcus agalactiae,Streptococcus agalactiae (Serogruppe B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03380e86-c241-474a-bdf8-3e1a1911fc9f_MALDI1,MIX!Enterococcus faecium,Enterococcus faecium,-,-,-,-,-,-,R,-,-,-,R,-,S,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,S,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
4dee00c8-0d7e-4fae-a2f5-417af14874d5_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e536e8-65eb-4a3c-8911-334c19a265ca_MALDI1,MIX!Haemophilus influenzae,Haemophilus influenzae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,-,,,-,,-,-,-,-,-,,,,-,-,,-,,,,
298a7132-7674-401d-9fb9-6885cd17641f_MALDI1,MIX!Fusobacterium nucleatum,Fusobacterium nucleatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c68e334f-b8de-44bb-b95c-6db48cff73a7_MALDI1,MIX!Enterobacter cloacae,Enterobacter cloacae (ESBL),S,I,S,S,R,I,S,S,R,R,S,S,-,-,R,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,R,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-
00600933-0b77-4f15-ba1c-acf93d18756a_MALDI1,MIX!Gardnerella vaginalis,Gardnerella vaginalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be61328c-df40-400a-8df5-3965619d9c24_MALDI1,MIX!Veillonella parvula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee6e6f5c-9376-4df7-95ff-da35d9238fdd_MALDI1,MIX!Veillonella parvula,Veillonella species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3302746-6cfa-4822-ac40-4e9e3a6b1e71_MALDI1,MIX!Staphylococcus epidermidis,Staphylococcus epidermidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b171d7bf-60ea-48a2-b2d7-c317266cdb78_MALDI1,MIX!Neisseria subflava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
